GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC02_EST_VC44,HC02_MOE_VC44,HC03_EST_VC44,HC03_MOE_VC44,HC01_EST_VC45,HC01_MOE_VC45,HC02_EST_VC45,HC02_MOE_VC45,HC03_EST_VC45,HC03_MOE_VC45,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59,HC01_EST_VC60,HC01_MOE_VC60,HC02_EST_VC60,HC02_MOE_VC60,HC03_EST_VC60,HC03_MOE_VC60,HC01_EST_VC61,HC01_MOE_VC61,HC02_EST_VC61,HC02_MOE_VC61,HC03_EST_VC61,HC03_MOE_VC61,HC01_EST_VC62,HC01_MOE_VC62,HC02_EST_VC62,HC02_MOE_VC62,HC03_EST_VC62,HC03_MOE_VC62,HC01_EST_VC63,HC01_MOE_VC63,HC02_EST_VC63,HC02_MOE_VC63,HC03_EST_VC63,HC03_MOE_VC63
0500000US12057,12057,"Hillsborough County, Florida",563527,8526,302665,5004,260862,5743,89.6,0.8,88.5,1.1,90.9,1.1,80.0,1.0,78.2,1.3,82.0,1.3,9.7,0.8,10.3,1.0,8.9,0.9,6.9,0.7,7.0,0.8,6.8,0.7,1.5,0.3,1.6,0.5,1.3,0.3,1.3,0.5,1.7,0.8,0.8,0.5,1.19,0.01,1.21,0.02,1.16,0.02,1.8,0.3,1.8,0.5,1.7,0.4,1.7,0.3,1.7,0.4,1.7,0.5,0.6,0.2,0.9,0.3,0.2,0.2,1.3,0.3,1.8,0.5,0.8,0.3,5.0,0.6,5.3,0.7,4.7,0.7,99.3,0.2,98.9,0.3,99.8,0.2,89.2,0.7,86.3,1.1,92.4,0.8,10.2,0.7,12.6,1.1,7.3,0.8,0.7,0.2,1.1,0.3,0.2,0.2,85.0,1.0,84.7,1.1,85.4,1.2,28.8,1.0,28.2,1.3,29.4,1.4,56.3,1.3,56.5,1.5,56.0,1.7,15.0,1.0,15.3,1.1,14.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,535355,9163,286664,5338,248691,5814,3.0,0.4,4.0,0.6,1.8,0.5,2.5,0.5,3.4,0.7,1.5,0.4,3.6,0.5,4.5,0.7,2.7,0.5,10.5,0.7,13.0,1.1,7.5,0.8,11.2,0.8,11.5,1.1,10.9,0.9,16.9,1.0,15.4,1.5,18.6,1.2,11.6,0.8,9.6,1.0,13.9,1.3,13.7,0.8,13.5,1.2,13.8,1.2,5.1,0.6,4.3,0.7,6.1,0.8,21.9,1.0,20.8,1.4,23.2,1.5,9.6,0.8,8.9,0.9,10.5,1.1,11.9,0.7,11.5,1.0,12.4,0.9,15.5,0.9,14.4,1.1,16.8,1.3,16.0,1.0,16.1,1.4,16.0,1.3,6.4,0.6,5.9,0.8,6.9,0.9,16.0,0.8,16.3,1.3,15.6,1.2,7.8,0.6,7.7,0.9,8.0,0.9,10.4,0.8,11.3,1.2,9.4,0.9,6.3,0.7,8.0,1.2,4.4,0.7,26.1,0.5,27.5,0.7,24.5,0.6,559730,8322,300423,5007,259307,5767,2.8,0.4,2.9,0.6,2.7,0.6,24.1,1.2,21.6,1.6,27.0,1.4,48.9,1.4,50.6,1.7,46.8,1.5,24.3,1.4,24.9,1.6,23.5,1.5,2.9,,(X),,(X),,3.7,,(X),,(X),,4.1,,(X),,(X),,8.1,,(X),,(X),,7.4,,(X),,(X),,0.3,,(X),,(X),
0500000US12081,12081,"Manatee County, Florida",134997,3767,72364,2414,62633,2679,89.3,1.7,87.3,2.5,91.7,1.9,80.0,2.4,76.6,3.3,83.9,2.8,9.3,1.7,10.7,2.3,7.8,1.8,7.7,1.7,8.4,2.2,7.0,1.7,1.0,0.5,1.3,0.8,0.6,0.4,0.6,0.3,1.0,0.5,0.2,0.2,1.19,0.03,1.23,0.04,1.14,0.03,0.9,0.5,1.1,0.8,0.8,0.5,2.1,1.1,2.1,1.4,2.0,1.3,0.9,0.5,1.4,0.8,0.3,0.3,1.6,0.8,3.0,1.6,0.0,0.3,5.2,0.9,5.1,1.4,5.2,1.3,99.1,0.4,98.8,0.8,99.4,0.4,71.2,2.6,69.6,3.4,73.0,3.1,27.9,2.6,29.2,3.4,26.4,3.1,0.9,0.4,1.2,0.8,0.6,0.4,44.2,3.1,45.4,3.8,42.9,3.7,10.7,1.6,10.1,2.0,11.5,2.5,33.5,3.0,35.3,3.6,31.4,3.9,55.8,3.1,54.6,3.8,57.1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,128002,3879,68654,2473,59348,2817,2.5,0.7,3.4,1.2,1.4,0.7,3.4,1.0,4.0,1.6,2.7,1.3,3.3,0.9,4.4,1.4,2.1,0.9,8.2,1.3,10.7,2.4,5.3,1.4,10.2,1.2,12.1,2.0,8.0,2.1,19.1,2.3,20.9,3.0,17.0,3.0,14.3,2.0,12.0,2.1,17.0,3.1,13.3,1.8,10.4,2.3,16.5,2.7,5.7,1.3,4.8,1.6,6.7,1.9,20.0,2.2,17.3,2.9,23.2,2.6,12.1,1.8,11.1,2.3,13.2,2.7,13.9,1.5,12.0,2.2,16.1,2.4,17.3,2.3,18.6,3.0,15.7,3.0,16.4,1.9,15.5,2.6,17.4,2.5,7.1,1.2,7.4,1.8,6.7,1.6,15.0,1.9,14.2,2.2,15.8,3.0,6.2,1.4,6.7,2.1,5.7,1.6,7.1,1.6,8.4,2.6,5.6,1.6,5.1,1.2,6.2,1.6,3.8,1.3,23.8,1.1,25.2,1.5,22.2,1.2,134997,3767,72364,2414,62633,2679,2.7,1.1,3.7,1.7,1.6,0.8,24.2,2.3,18.7,2.7,30.6,3.6,49.1,3.1,51.4,3.7,46.6,3.8,23.9,2.8,26.1,3.1,21.2,3.5,3.4,,(X),,(X),,4.0,,(X),,(X),,4.6,,(X),,(X),,7.7,,(X),,(X),,6.7,,(X),,(X),,0.7,,(X),,(X),
0500000US12103,12103,"Pinellas County, Florida",421772,6624,221863,4155,199909,4685,88.9,0.9,87.7,1.5,90.3,1.1,80.8,1.3,79.1,2.1,82.6,1.3,8.2,0.9,8.6,1.4,7.8,1.1,6.8,0.9,7.1,1.3,6.4,1.0,0.9,0.3,0.9,0.4,1.0,0.4,0.5,0.2,0.6,0.3,0.4,0.2,1.18,0.01,1.20,0.02,1.16,0.01,1.7,0.4,1.3,0.5,2.2,0.7,2.1,0.6,2.3,0.8,1.9,0.5,0.9,0.3,1.5,0.6,0.3,0.2,2.0,0.5,2.8,0.8,1.2,0.4,4.3,0.5,4.5,0.8,4.1,0.7,99.0,0.3,98.8,0.3,99.2,0.3,86.3,1.0,83.7,1.6,89.2,0.9,12.7,1.0,15.1,1.5,10.0,0.9,1.0,0.3,1.2,0.3,0.8,0.3,86.3,1.1,87.0,1.5,85.5,1.5,30.6,1.1,29.4,1.7,31.8,1.4,55.7,1.4,57.6,1.9,53.7,1.7,13.7,1.1,13.0,1.5,14.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,403500,6648,211815,4634,191685,4596,3.3,0.6,4.2,1.0,2.4,0.6,1.8,0.3,2.4,0.6,1.1,0.4,3.4,0.5,4.1,0.8,2.6,0.6,7.9,0.7,10.3,1.3,5.3,0.8,9.6,0.8,10.2,1.2,8.9,1.1,15.9,1.0,16.3,1.5,15.4,1.3,12.5,0.9,11.6,1.3,13.5,1.4,13.9,1.3,12.1,1.5,15.8,1.7,7.1,0.8,6.0,0.9,8.3,1.3,24.7,1.2,22.9,1.7,26.7,1.5,12.9,1.1,12.4,1.4,13.5,1.3,15.4,1.1,14.2,1.5,16.6,1.5,17.1,1.2,17.4,1.6,16.8,1.7,16.6,1.1,17.1,1.7,16.1,1.3,6.7,0.8,6.4,1.1,7.1,1.2,14.7,1.2,14.9,1.5,14.5,1.6,6.1,0.6,6.3,0.8,5.9,0.9,6.7,0.7,6.9,1.0,6.4,0.8,3.8,0.6,4.4,0.7,3.1,0.6,22.9,0.5,23.6,0.7,22.1,0.6,417605,6612,220181,4018,197424,4638,2.8,0.5,2.8,0.7,2.9,0.7,28.0,1.4,25.0,1.9,31.3,1.9,45.7,1.8,47.0,1.9,44.2,2.2,23.5,1.7,25.1,2.0,21.6,1.8,3.6,,(X),,(X),,4.7,,(X),,(X),,6.2,,(X),,(X),,9.1,,(X),,(X),,6.8,,(X),,(X),,0.5,,(X),,(X),
0500000US12115,12115,"Sarasota County, Florida",151877,4410,81916,3042,69961,3462,89.1,1.7,88.4,2.1,89.9,2.2,79.1,2.2,78.1,2.7,80.2,2.6,9.9,1.6,10.2,2.1,9.6,2.0,7.6,1.6,7.5,2.0,7.8,1.9,1.9,0.7,2.0,1.0,1.7,0.8,0.4,0.3,0.7,0.5,0.1,0.1,1.20,0.03,1.21,0.03,1.18,0.03,0.8,0.4,1.1,0.6,0.4,0.3,1.7,1.1,1.6,1.1,1.8,1.2,1.0,0.5,1.5,0.8,0.4,0.5,1.9,0.8,2.4,1.4,1.3,0.7,5.6,0.9,5.1,1.2,6.2,1.5,98.2,0.5,97.6,0.8,98.9,0.5,84.7,1.7,82.4,2.4,87.3,2.1,13.5,1.6,15.1,2.3,11.6,2.1,1.8,0.5,2.4,0.8,1.1,0.5,83.6,1.5,84.8,1.9,82.2,2.0,19.8,1.9,18.4,2.5,21.5,2.6,63.7,2.3,66.4,2.8,60.7,3.1,16.4,1.5,15.2,1.9,17.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,143368,4506,77751,3033,65617,3519,2.5,0.7,2.9,0.9,2.0,0.9,1.9,0.6,2.2,0.7,1.7,0.8,3.2,0.7,4.5,1.1,1.7,0.9,6.3,1.0,7.6,1.4,4.9,1.3,10.4,1.5,12.7,2.3,7.7,1.6,15.3,1.6,14.7,2.5,16.0,2.3,14.8,1.5,12.9,2.3,17.1,2.2,13.6,1.4,11.8,2.0,15.8,2.4,8.3,1.5,7.0,1.7,9.9,1.9,23.5,1.7,23.8,2.6,23.2,2.2,15.0,2.0,13.3,2.6,17.0,2.5,17.6,1.8,16.9,2.3,18.6,2.6,18.2,1.8,16.4,2.2,20.4,2.9,15.6,1.7,17.0,2.1,14.0,2.4,7.4,1.3,7.8,1.8,7.0,1.6,11.5,1.4,11.1,1.9,12.0,2.1,5.1,0.9,5.9,1.4,4.0,1.0,5.5,1.2,6.6,1.8,4.3,1.4,4.0,0.8,5.0,1.1,2.8,1.0,21.6,0.8,23.1,1.0,19.8,1.0,151737,4397,81916,3042,69821,3456,1.7,1.1,2.0,1.1,1.4,1.2,24.7,2.3,22.1,3.1,27.8,2.8,45.6,2.9,46.2,3.4,44.9,3.3,27.9,2.7,29.7,3.5,25.8,2.8,3.9,,(X),,(X),,5.3,,(X),,(X),,5.8,,(X),,(X),,12.4,,(X),,(X),,9.0,,(X),,(X),,0.4,,(X),,(X),
