GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59,HC01_EST_VC60,HC01_MOE_VC60,HC02_EST_VC60,HC02_MOE_VC60,HC03_EST_VC60,HC03_MOE_VC60,HC01_EST_VC61,HC01_MOE_VC61,HC02_EST_VC61,HC02_MOE_VC61,HC03_EST_VC61,HC03_MOE_VC61,HC01_EST_VC62,HC01_MOE_VC62,HC02_EST_VC62,HC02_MOE_VC62,HC03_EST_VC62,HC03_MOE_VC62,HC01_EST_VC63,HC01_MOE_VC63,HC02_EST_VC63,HC02_MOE_VC63,HC03_EST_VC63,HC03_MOE_VC63,HC01_EST_VC66,HC01_MOE_VC66,HC02_EST_VC66,HC02_MOE_VC66,HC03_EST_VC66,HC03_MOE_VC66,HC01_EST_VC67,HC01_MOE_VC67,HC02_EST_VC67,HC02_MOE_VC67,HC03_EST_VC67,HC03_MOE_VC67,HC01_EST_VC68,HC01_MOE_VC68,HC02_EST_VC68,HC02_MOE_VC68,HC03_EST_VC68,HC03_MOE_VC68,HC01_EST_VC69,HC01_MOE_VC69,HC02_EST_VC69,HC02_MOE_VC69,HC03_EST_VC69,HC03_MOE_VC69,HC01_EST_VC70,HC01_MOE_VC70,HC02_EST_VC70,HC02_MOE_VC70,HC03_EST_VC70,HC03_MOE_VC70,HC01_EST_VC71,HC01_MOE_VC71,HC02_EST_VC71,HC02_MOE_VC71,HC03_EST_VC71,HC03_MOE_VC71
0500000US12057,12057,"Hillsborough County, Florida",568357,11139,294740,7011,273617,7233,89.4,0.8,88.5,1.2,90.2,0.9,79.9,1.1,79.0,1.7,80.9,1.4,9.5,1.0,9.6,1.2,9.3,1.1,7.7,0.8,7.6,1.0,7.8,1.1,1.3,0.4,1.4,0.6,1.0,0.3,0.5,0.2,0.6,0.3,0.5,0.2,1.06,0.01,1.06,0.01,1.06,0.01,1.5,0.3,1.3,0.4,1.7,0.5,1.4,0.3,1.5,0.4,1.3,0.4,0.6,0.2,1.0,0.4,0.2,0.2,1.5,0.4,1.8,0.5,1.1,0.4,5.6,0.6,5.7,0.9,5.4,0.7,99.1,0.2,98.6,0.4,99.6,0.2,87.2,0.9,85.5,1.2,88.9,1.1,11.9,1.0,13.1,1.3,10.6,1.1,0.9,0.2,1.4,0.4,0.4,0.2,93.8,0.8,93.5,1.0,94.0,0.9,30.0,1.2,29.0,1.6,31.1,1.7,63.8,1.3,64.6,1.7,62.9,1.8,6.2,0.8,6.5,1.0,6.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,536659,11249,277828,7471,258831,7044,3.3,0.5,4.3,0.9,2.2,0.6,2.8,0.5,3.6,0.7,2.0,0.6,3.1,0.4,4.1,0.6,2.1,0.5,7.7,0.7,8.3,1.0,7.0,0.9,9.4,0.8,9.3,1.1,9.4,1.2,15.5,0.9,15.1,1.3,15.9,1.2,12.5,0.8,11.4,1.2,13.8,1.2,15.0,1.2,14.6,1.5,15.4,1.7,6.8,0.8,6.7,1.0,7.0,1.0,23.8,1.2,22.6,1.9,25.2,1.7,9.4,0.7,9.2,1.1,9.5,0.9,11.7,0.8,10.9,1.1,12.6,1.1,15.7,1.0,15.2,1.4,16.4,1.2,16.9,1.0,15.8,1.4,18.2,1.4,7.1,0.6,8.2,1.1,6.0,0.8,17.1,1.0,18.0,1.4,16.1,1.3,8.1,0.8,8.0,1.0,8.2,1.1,8.4,0.7,9.0,1.0,7.8,1.0,5.5,0.6,5.9,0.7,5.2,0.9,25.6,0.4,26.2,0.7,24.9,0.6,564476,11154,292740,7149,271736,7197,3.0,0.5,2.9,0.6,3.1,0.6,25.1,1.3,21.5,1.7,29.0,1.8,45.9,1.6,47.6,2.1,44.0,1.8,26.0,1.6,28.0,2.1,23.8,1.7,6.2,,,,,,7.8,,,,,,8.0,,,,,,12.9,,,,,,11.1,,,,,,1.3,,,,,
0500000US12081,12081,"Manatee County, Florida",126544,4398,64812,2766,61732,3253,89.4,1.4,87.9,2.1,90.9,2.2,78.7,2.4,77.2,3.1,80.3,3.2,10.6,1.9,10.7,2.5,10.5,2.4,8.4,1.7,8.2,2.3,8.7,2.2,1.3,0.6,1.2,0.7,1.3,0.8,0.9,0.4,1.2,0.6,0.5,0.4,1.07,0.01,1.07,0.02,1.07,0.02,0.7,0.4,0.8,0.8,0.6,0.4,1.3,0.6,1.1,0.9,1.5,0.9,0.7,0.4,0.8,0.5,0.6,0.6,2.5,0.9,3.7,1.6,1.2,0.9,5.4,1.1,5.6,1.4,5.2,1.7,98.8,0.5,98.6,0.8,98.9,0.6,72.3,2.3,72.5,3.0,72.1,3.1,26.4,2.4,26.1,3.1,26.8,3.1,1.2,0.5,1.4,0.8,1.1,0.6,45.8,2.3,44.8,3.3,46.8,3.0,9.7,1.4,8.9,1.9,10.5,2.1,36.1,2.2,35.9,3.2,36.3,3.1,54.2,2.3,55.2,3.3,53.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,119683,4454,61180,2681,58503,3313,3.4,1.0,4.1,1.6,2.6,1.2,4.0,1.1,4.7,1.9,3.2,1.4,3.1,0.8,3.8,1.4,2.3,1.0,5.8,1.2,7.0,1.8,4.5,1.5,8.7,1.5,9.1,2.4,8.2,2.1,17.7,2.2,21.3,3.4,14.1,3.0,14.6,1.7,12.7,2.5,16.6,2.3,16.3,2.5,14.6,3.4,18.0,3.3,5.3,1.4,3.6,1.4,7.1,2.1,21.2,2.2,19.1,2.6,23.3,3.4,12.7,2.0,12.0,2.8,13.3,2.7,14.6,2.0,15.0,2.4,14.1,2.7,16.5,2.5,16.8,3.3,16.1,2.9,17.8,2.3,17.3,2.9,18.4,3.2,6.9,1.3,6.5,1.9,7.3,1.6,15.8,2.0,14.8,2.8,16.9,3.0,5.4,1.3,5.3,1.5,5.5,2.1,5.1,1.2,6.0,2.0,4.2,1.2,5.3,1.0,6.3,1.4,4.2,1.4,23.1,0.8,23.9,1.2,22.2,1.1,125669,4310,64548,2772,61121,3199,2.4,0.8,3.4,1.4,1.5,0.8,23.4,2.5,20.5,3.2,26.4,3.2,54.2,3.0,55.8,3.9,52.6,3.8,19.9,2.8,20.3,3.0,19.5,3.4,7.0,,,,,,9.4,,,,,,8.8,,,,,,16.2,,,,,,12.5,,,,,,1.7,,,,,
0500000US12103,12103,"Pinellas County, Florida",395747,8533,197211,5641,198536,5219,89.6,0.9,88.2,1.3,91.1,1.1,81.0,1.3,79.1,1.9,82.8,1.7,8.7,0.9,9.1,1.4,8.3,1.1,7.1,0.8,7.6,1.4,6.6,1.0,1.1,0.3,1.0,0.4,1.1,0.4,0.5,0.2,0.5,0.3,0.6,0.3,1.05,0.01,1.06,0.01,1.05,0.01,1.4,0.4,1.5,0.6,1.4,0.5,1.7,0.4,1.8,0.6,1.7,0.5,1.3,0.4,1.9,0.7,0.6,0.4,1.2,0.3,1.6,0.5,0.7,0.3,4.8,0.6,5.0,0.8,4.6,0.8,98.9,0.3,98.5,0.4,99.3,0.3,85.8,1.0,83.7,1.5,87.8,1.3,13.2,1.0,14.9,1.4,11.5,1.2,1.1,0.3,1.5,0.4,0.7,0.3,89.5,0.8,88.5,1.3,90.5,0.9,30.3,1.5,28.4,1.8,32.1,2.1,59.2,1.5,60.0,2.1,58.4,2.0,10.5,0.8,11.5,1.3,9.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,,376819,8578,187355,5771,189464,5140,2.5,0.5,3.3,0.7,1.8,0.7,2.1,0.5,2.8,0.7,1.4,0.6,3.1,0.6,4.1,0.9,2.2,0.7,7.4,0.8,8.8,1.3,6.0,0.9,8.6,0.9,8.7,1.0,8.5,1.2,14.1,1.1,16.1,1.7,12.2,1.0,12.5,0.9,11.5,1.3,13.5,1.4,15.5,1.2,13.8,1.5,17.2,1.8,7.9,0.9,7.2,1.1,8.5,1.0,26.1,1.2,23.6,2.1,28.7,1.8,12.3,0.9,11.2,1.2,13.4,1.5,14.9,1.2,13.6,1.7,16.2,1.6,18.0,1.2,17.0,1.6,18.9,1.8,17.3,1.2,16.9,1.4,17.6,1.5,6.1,0.7,6.5,1.0,5.6,0.9,15.6,1.1,17.2,1.5,14.0,1.5,5.6,0.7,6.0,0.9,5.2,0.8,5.8,0.6,6.4,0.9,5.2,0.8,4.5,0.6,5.2,0.9,3.9,0.9,23.1,0.6,24.2,0.7,22.0,0.8,394192,8702,196917,5665,197275,5278,3.5,0.7,4.2,1.1,2.8,0.7,26.9,1.6,24.2,2.0,29.6,2.0,47.7,2.0,49.2,2.3,46.2,2.2,21.8,1.8,22.3,2.0,21.3,2.1,6.7,,,,,,10.2,,,,,,10.9,,,,,,19.3,,,,,,13.3,,,,,,0.9,,,,,
0500000US12115,12115,"Sarasota County, Florida",147372,5455,72911,3741,74461,3226,90.2,1.9,88.6,2.6,91.8,1.9,83.1,2.3,80.5,3.0,85.6,2.5,7.1,1.5,8.1,1.9,6.2,1.5,5.8,1.4,6.4,1.9,5.1,1.5,0.7,0.4,0.9,0.6,0.5,0.3,0.7,0.5,0.8,0.6,0.6,0.5,1.04,0.01,1.05,0.01,1.04,0.01,0.6,0.3,1.0,0.6,0.3,0.3,1.4,0.5,1.5,0.8,1.4,0.7,0.8,0.4,0.9,0.6,0.7,0.4,1.0,0.6,1.9,1.2,0.1,0.1,5.9,1.5,6.1,1.7,5.7,1.7,98.6,0.7,97.9,1.2,99.4,0.4,84.4,2.0,81.5,3.2,87.1,2.3,14.3,2.0,16.3,3.1,12.3,2.3,1.4,0.7,2.1,1.2,0.6,0.4,80.7,2.1,79.8,2.7,81.5,2.1,20.8,2.3,22.1,3.8,19.6,2.5,59.8,2.8,57.7,4.0,61.9,3.4,19.3,2.1,20.2,2.7,18.5,2.1,,,,,,,,,,,,,,,,,,,,,,,,,138718,5137,68484,3546,70234,3248,2.2,0.7,2.5,0.9,2.0,1.1,1.7,0.7,1.9,1.0,1.5,0.9,4.0,1.1,4.4,1.8,3.6,1.3,6.1,1.7,8.0,2.8,4.2,1.2,7.8,1.5,10.6,3.1,5.1,1.4,16.6,2.0,15.8,3.3,17.4,2.7,12.0,1.4,12.0,2.3,12.1,1.9,15.3,1.9,12.8,2.2,17.7,2.9,6.3,1.3,6.2,1.8,6.4,1.5,27.8,2.4,25.7,3.2,29.9,3.2,11.0,1.7,11.6,2.4,10.4,2.1,14.4,1.9,14.9,2.6,14.0,2.2,23.0,2.7,21.7,3.7,24.2,3.3,17.2,2.4,18.0,3.9,16.5,2.9,5.5,1.3,5.5,1.7,5.6,1.5,16.5,2.6,13.4,3.2,19.5,3.4,4.6,1.2,4.9,1.6,4.3,1.5,4.9,1.2,6.7,2.0,3.1,1.2,2.9,0.7,3.4,1.1,2.5,0.9,21.5,0.7,22.0,1.2,21.1,0.8,146972,5483,72769,3749,74203,3259,2.3,0.6,2.3,0.9,2.3,0.7,21.7,2.3,18.0,2.4,25.4,3.3,53.6,3.8,57.6,4.0,49.8,4.5,22.3,3.0,22.1,3.2,22.5,3.9,6.4,,,,,,8.5,,,,,,9.1,,,,,,18.4,,,,,,11.6,,,,,,1.2,,,,,
