GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC02_EST_VC44,HC02_MOE_VC44,HC03_EST_VC44,HC03_MOE_VC44,HC01_EST_VC45,HC01_MOE_VC45,HC02_EST_VC45,HC02_MOE_VC45,HC03_EST_VC45,HC03_MOE_VC45,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59,HC01_EST_VC60,HC01_MOE_VC60,HC02_EST_VC60,HC02_MOE_VC60,HC03_EST_VC60,HC03_MOE_VC60,HC01_EST_VC61,HC01_MOE_VC61,HC02_EST_VC61,HC02_MOE_VC61,HC03_EST_VC61,HC03_MOE_VC61,HC01_EST_VC62,HC01_MOE_VC62,HC02_EST_VC62,HC02_MOE_VC62,HC03_EST_VC62,HC03_MOE_VC62,HC01_EST_VC63,HC01_MOE_VC63,HC02_EST_VC63,HC02_MOE_VC63,HC03_EST_VC63,HC03_MOE_VC63
0500000US12057,12057,"Hillsborough County, Florida",565532,7716,300305,5670,265227,5825,89.3,1.1,88.4,1.4,90.3,1.1,80.2,1.1,79.1,1.5,81.4,1.2,9.1,0.8,9.3,1.0,8.9,0.9,7.2,0.7,7.0,0.9,7.4,0.8,0.9,0.3,1.0,0.4,0.9,0.3,1.0,0.2,1.3,0.4,0.6,0.2,1.19,0.01,1.20,0.02,1.17,0.02,1.7,0.4,1.6,0.5,1.7,0.5,2.0,0.4,2.1,0.6,1.9,0.5,0.5,0.2,0.8,0.3,0.3,0.1,1.3,0.3,1.6,0.3,1.0,0.3,5.2,0.8,5.5,1.0,4.9,0.8,98.9,0.2,98.4,0.4,99.6,0.2,87.7,0.9,85.2,1.2,90.6,1.0,11.2,0.8,13.2,1.2,9.0,1.0,1.1,0.2,1.6,0.4,0.4,0.2,86.0,0.9,85.7,1.1,86.3,1.1,30.6,1.3,29.3,1.7,32.1,1.5,55.3,1.3,56.3,1.7,54.2,1.6,14.0,0.9,14.3,1.1,13.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,536058,8801,283851,6084,252207,6124,3.5,0.5,4.5,0.8,2.4,0.6,2.6,0.4,3.6,0.7,1.4,0.4,4.2,0.5,5.2,0.6,3.0,0.7,9.5,0.7,11.7,1.1,6.9,1.0,10.8,0.8,11.0,1.1,10.6,1.1,16.3,0.9,15.3,1.1,17.5,1.3,11.8,0.8,9.7,1.1,14.1,1.2,13.3,0.9,12.9,1.3,13.8,1.2,5.2,0.5,4.1,0.6,6.5,0.8,22.8,0.9,22.0,1.3,23.8,1.4,10.3,0.7,9.4,1.0,11.3,1.1,12.9,0.8,13.0,1.1,12.9,1.3,14.8,0.8,13.5,1.2,16.4,1.3,17.0,0.9,17.1,1.3,16.8,1.4,6.4,0.5,6.5,0.7,6.2,0.8,16.4,0.9,17.3,1.3,15.4,1.1,7.5,0.7,7.2,0.8,7.9,1.0,8.3,0.6,8.7,0.7,8.0,1.0,6.3,0.7,7.4,0.9,5.1,0.8,25.6,0.5,26.6,0.6,24.5,0.6,561869,9070,297808,6230,264061,6084,2.9,0.6,3.5,0.8,2.3,0.6,25.2,1.1,22.7,1.4,28.0,1.4,46.7,1.5,48.1,2.0,45.2,1.6,25.1,1.4,25.7,1.8,24.5,1.5,5.4,,(X),,(X),,6.4,,(X),,(X),,6.6,,(X),,(X),,12.9,,(X),,(X),,9.9,,(X),,(X),,0.7,,(X),,(X),
0500000US12081,12081,"Manatee County, Florida",133622,3646,71383,2494,62239,2324,91.2,1.2,90.6,1.7,91.9,1.9,80.8,2.3,78.2,2.8,83.7,3.1,10.4,2.1,12.4,2.6,8.2,2.3,7.3,1.8,7.6,2.1,6.8,2.2,1.3,0.9,1.5,1.5,1.1,0.7,1.9,1.2,3.3,2.2,0.3,0.3,1.17,0.02,1.20,0.03,1.14,0.03,0.5,0.3,0.6,0.5,0.5,0.4,1.3,0.5,1.3,0.5,1.2,0.8,0.7,0.5,1.2,0.9,0.1,0.2,1.9,0.5,2.6,0.8,1.0,0.6,4.4,0.9,3.7,1.1,5.2,1.4,98.5,0.4,98.1,0.6,98.9,0.6,74.5,2.2,71.4,3.1,78.0,2.5,24.0,2.1,26.7,3.0,21.0,2.4,1.5,0.4,1.9,0.6,1.1,0.6,44.3,2.6,46.5,3.2,41.9,3.5,9.3,1.5,8.0,1.7,10.7,2.5,35.1,2.6,38.5,3.4,31.2,3.2,55.7,2.6,53.5,3.2,58.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,127775,3663,68770,2564,59005,2400,3.1,0.9,3.6,1.3,2.4,1.1,2.1,0.7,2.6,1.1,1.6,0.9,2.4,0.6,2.8,0.8,2.0,0.9,8.0,1.7,10.7,2.9,4.9,1.3,11.7,1.8,15.4,2.7,7.4,1.6,16.0,1.9,15.8,3.0,16.1,2.7,15.3,1.9,14.5,2.7,16.1,2.4,12.3,1.4,10.4,1.9,14.5,2.4,6.5,1.2,4.7,1.4,8.7,2.1,22.6,1.9,19.5,2.5,26.2,3.3,11.3,1.7,10.2,2.2,12.6,2.5,16.8,1.9,16.3,3.0,17.4,2.4,18.1,1.9,16.6,2.3,19.9,3.1,19.8,2.4,20.2,3.8,19.3,2.9,6.8,1.3,6.0,1.5,7.9,1.9,12.2,1.6,13.6,2.2,10.6,2.0,4.4,1.0,4.6,1.3,4.3,1.5,5.2,1.0,6.0,1.2,4.2,1.7,5.3,1.1,6.6,1.7,3.8,1.3,23.0,1.0,24.6,1.5,21.2,1.3,133622,3646,71383,2494,62239,2324,2.1,1.0,2.0,1.1,2.3,1.4,25.5,2.8,24.0,3.4,27.1,3.4,48.1,2.9,49.4,3.8,46.6,3.2,24.3,2.5,24.7,2.8,24.0,3.1,5.0,,(X),,(X),,7.0,,(X),,(X),,7.3,,(X),,(X),,12.4,,(X),,(X),,10.3,,(X),,(X),,0.9,,(X),,(X),
0500000US12103,12103,"Pinellas County, Florida",420092,6067,213669,4655,206423,4400,88.7,1.0,87.6,1.3,90.0,1.4,79.6,1.3,78.3,1.7,80.9,1.7,9.2,1.1,9.3,1.3,9.0,1.3,7.3,0.9,7.4,0.9,7.1,1.2,1.2,0.3,1.1,0.4,1.3,0.4,0.7,0.3,0.8,0.3,0.6,0.3,1.19,0.02,1.21,0.02,1.18,0.02,1.6,0.5,1.4,0.5,1.8,0.6,1.7,0.4,1.7,0.5,1.7,0.5,0.7,0.2,1.0,0.4,0.3,0.2,2.2,0.6,3.4,1.1,0.9,0.3,5.0,0.6,4.8,0.8,5.3,0.9,99.0,0.2,98.7,0.3,99.3,0.2,87.0,0.9,84.9,1.2,89.1,1.2,12.0,0.9,13.8,1.2,10.2,1.2,1.0,0.2,1.3,0.3,0.7,0.2,85.9,1.1,85.7,1.5,86.1,1.2,30.9,1.3,28.7,1.8,33.2,1.6,55.0,1.6,57.1,2.1,52.9,1.9,14.1,1.1,14.3,1.5,13.9,1.2,,,,,,,,,,,,,,,,,,,,,,,,,398878,5866,203401,4836,195477,4119,2.0,0.3,2.3,0.5,1.7,0.4,1.8,0.4,2.2,0.6,1.5,0.5,3.8,0.6,5.2,1.0,2.4,0.5,7.1,0.9,8.5,1.6,5.7,0.9,10.0,0.7,11.3,1.1,8.6,1.0,15.5,1.0,15.8,1.3,15.1,1.4,14.0,0.7,12.5,1.2,15.6,1.2,14.1,1.0,13.4,1.5,14.7,1.3,7.4,0.6,6.1,0.7,8.7,0.9,24.3,1.1,22.7,1.5,26.0,1.4,12.5,0.9,12.2,1.2,12.8,1.2,14.9,1.1,13.1,1.3,16.8,1.5,17.9,1.0,18.8,1.2,17.1,1.5,17.2,1.2,16.7,1.6,17.7,1.6,6.7,0.8,6.5,1.4,7.0,0.9,14.3,1.0,14.7,1.3,13.8,1.3,6.1,0.7,6.3,1.0,6.0,0.8,6.0,0.7,6.6,0.9,5.4,0.9,4.3,0.5,5.2,0.7,3.4,0.6,23.1,0.5,24.2,0.7,22.0,0.6,416675,6512,211829,4685,204846,4631,2.7,0.4,3.2,0.7,2.2,0.5,28.3,1.4,25.9,1.8,30.8,1.8,46.3,1.6,46.0,1.8,46.7,2.1,22.7,1.5,24.9,1.9,20.4,1.5,5.1,,(X),,(X),,6.5,,(X),,(X),,7.6,,(X),,(X),,12.3,,(X),,(X),,9.5,,(X),,(X),,0.7,,(X),,(X),
0500000US12115,12115,"Sarasota County, Florida",152029,4022,81025,2883,71004,2802,89.3,1.4,88.5,2.0,90.2,1.9,79.9,2.1,78.8,2.7,81.1,2.5,9.4,1.5,9.6,1.7,9.0,2.1,8.0,1.3,8.2,1.7,7.7,1.8,1.0,0.5,0.9,0.5,1.1,0.7,0.3,0.3,0.5,0.5,0.2,0.2,1.19,0.02,1.20,0.03,1.17,0.03,0.7,0.4,0.6,0.7,0.8,0.6,1.0,0.4,0.9,0.5,1.0,0.5,1.2,0.5,1.8,0.8,0.6,0.5,1.0,0.4,1.5,0.8,0.4,0.4,6.9,1.3,6.7,1.6,7.0,1.7,98.1,0.5,97.6,0.6,98.7,0.6,86.2,1.5,85.3,1.9,87.1,2.3,12.0,1.4,12.3,1.8,11.6,2.2,1.9,0.5,2.4,0.6,1.3,0.6,80.0,2.5,79.5,3.0,80.5,2.7,21.4,1.8,20.3,2.2,22.6,3.0,58.6,2.6,59.2,3.1,57.9,3.5,20.0,2.5,20.5,3.0,19.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,141598,4177,75573,3027,66025,2667,3.1,1.0,3.9,1.7,2.2,1.1,1.5,0.5,2.2,0.8,0.7,0.6,4.5,1.1,5.7,1.5,3.2,1.1,6.1,1.1,6.8,1.4,5.4,1.5,8.6,1.1,9.1,1.6,8.1,1.7,15.7,1.9,18.3,2.7,12.8,2.1,13.8,1.6,12.0,2.1,15.8,1.9,14.5,1.9,14.4,2.3,14.7,2.8,7.0,1.1,4.9,1.5,9.4,1.7,25.2,2.1,22.8,3.0,27.9,2.9,16.3,1.8,12.4,2.1,20.7,2.7,17.8,1.7,17.8,2.7,17.8,2.5,17.6,1.9,18.6,2.8,16.5,2.5,17.3,1.8,19.6,3.0,14.6,2.0,6.1,1.2,6.5,1.7,5.7,1.3,11.4,1.7,11.7,2.3,11.1,2.2,4.3,0.8,4.2,1.2,4.4,1.4,4.2,0.9,3.5,0.9,5.0,1.3,4.9,1.1,5.6,1.5,4.1,1.3,21.4,1.0,22.2,1.5,20.6,1.1,151901,4040,80961,2874,70940,2824,2.2,0.7,2.9,1.2,1.3,0.7,24.8,1.8,19.9,2.5,30.5,2.6,46.0,2.5,49.5,3.5,42.0,2.6,27.0,2.8,27.6,3.1,26.2,3.3,5.1,,(X),,(X),,6.1,,(X),,(X),,6.6,,(X),,(X),,16.4,,(X),,(X),,11.6,,(X),,(X),,0.3,,(X),,(X),
