GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59,HC01_EST_VC60,HC01_MOE_VC60,HC02_EST_VC60,HC02_MOE_VC60,HC03_EST_VC60,HC03_MOE_VC60,HC01_EST_VC61,HC01_MOE_VC61,HC02_EST_VC61,HC02_MOE_VC61,HC03_EST_VC61,HC03_MOE_VC61,HC01_EST_VC62,HC01_MOE_VC62,HC02_EST_VC62,HC02_MOE_VC62,HC03_EST_VC62,HC03_MOE_VC62,HC01_EST_VC65,HC01_MOE_VC65,HC02_EST_VC65,HC02_MOE_VC65,HC03_EST_VC65,HC03_MOE_VC65,HC01_EST_VC66,HC01_MOE_VC66,HC02_EST_VC66,HC02_MOE_VC66,HC03_EST_VC66,HC03_MOE_VC66,HC01_EST_VC67,HC01_MOE_VC67,HC02_EST_VC67,HC02_MOE_VC67,HC03_EST_VC67,HC03_MOE_VC67,HC01_EST_VC68,HC01_MOE_VC68,HC02_EST_VC68,HC02_MOE_VC68,HC03_EST_VC68,HC03_MOE_VC68,HC01_EST_VC69,HC01_MOE_VC69,HC02_EST_VC69,HC02_MOE_VC69,HC03_EST_VC69,HC03_MOE_VC69,HC01_EST_VC70,HC01_MOE_VC70,HC02_EST_VC70,HC02_MOE_VC70,HC03_EST_VC70,HC03_MOE_VC70
0500000US12057,12057,"Hillsborough County, Florida",623176,7462,327347,4913,295829,5475,88.2,0.7,87.1,1.1,89.5,1.0,80.3,1.0,79.2,1.4,81.4,1.2,7.9,0.7,7.8,0.9,8.0,0.7,6.3,0.5,6.1,0.7,6.5,0.6,0.8,0.2,0.6,0.2,1.0,0.3,0.9,0.3,1.2,0.6,0.5,0.2,1.05,0.01,1.05,0.01,1.05,0.01,1.6,0.3,1.4,0.4,1.8,0.5,1.5,0.3,1.7,0.5,1.3,0.3,1.0,0.3,1.6,0.4,0.4,0.2,1.6,0.3,2.1,0.6,1.0,0.4,6.1,0.5,6.2,0.6,6.0,0.7,99.1,0.2,98.8,0.4,99.6,0.2,87.8,0.7,86.4,1.0,89.3,1.1,11.4,0.7,12.4,1.0,10.3,1.1,0.9,0.2,1.2,0.4,0.4,0.2,94.1,0.6,93.5,0.7,94.7,0.6,29.4,1.0,29.1,1.3,29.7,1.6,64.7,1.1,64.4,1.4,65.0,1.5,5.9,0.6,6.5,0.7,5.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,585276,7331,307096,4689,278180,5488,2.9,0.3,3.6,0.5,2.0,0.4,3.1,0.4,4.0,0.7,2.1,0.4,3.7,0.5,4.6,0.7,2.8,0.6,9.5,0.7,11.2,1.1,7.6,0.9,10.6,0.7,10.2,0.9,11.0,1.0,16.2,0.9,15.1,1.1,17.5,1.2,11.1,0.7,9.7,0.9,12.7,1.1,13.1,0.9,12.6,1.1,13.7,1.2,5.2,0.6,4.8,0.7,5.6,0.8,24.6,1.1,24.1,1.5,25.1,1.7,8.4,0.7,8.1,0.9,8.7,0.9,12.7,0.8,12.1,1.1,13.4,1.1,14.8,0.9,14.5,1.1,15.0,1.4,14.8,0.9,13.7,1.1,16.0,1.2,6.7,0.6,7.1,0.9,6.2,0.8,17.8,1.0,18.0,1.3,17.5,1.3,8.4,0.6,8.6,0.8,8.2,1.0,9.2,0.6,9.9,0.9,8.4,0.9,7.3,0.7,8.1,1.0,6.5,0.9,27.1,0.6,28.1,0.9,26.0,0.7,618440,7326,325430,4805,293010,5405,3.3,0.5,3.4,0.7,3.2,0.6,26.9,1.1,24.3,1.3,29.9,1.6,45.7,1.6,47.5,1.6,43.6,1.9,24.1,1.5,24.8,1.7,23.3,1.6,10.0,,,,,,11.3,,,,,,12.7,,,,,,20.9,,,,,,16.2,,,,,,2.0,,,,,
0500000US12081,12081,"Manatee County, Florida",143335,4251,74998,2698,68337,2828,90.6,1.3,89.9,1.9,91.4,1.5,82.9,1.7,81.1,2.5,84.8,2.2,7.7,1.2,8.8,1.6,6.6,1.6,5.8,1.1,5.5,1.3,6.2,1.7,0.5,0.3,0.8,0.5,0.2,0.1,1.4,0.6,2.6,1.1,0.2,0.2,1.05,0.01,1.06,0.01,1.04,0.01,0.5,0.3,0.7,0.4,0.3,0.3,1.3,0.5,1.2,0.6,1.4,0.9,0.2,0.1,0.3,0.3,0.0,0.3,0.9,0.4,0.9,0.5,0.8,0.4,6.5,1.1,7.0,1.6,6.0,1.2,98.8,0.4,98.3,0.6,99.4,0.3,70.5,2.0,68.3,3.0,72.9,2.7,28.3,2.0,29.9,3.1,26.5,2.8,1.2,0.4,1.7,0.6,0.6,0.3,43.0,2.4,43.3,2.8,42.8,3.3,8.3,1.3,5.6,1.2,11.2,2.0,34.8,2.2,37.7,2.6,31.6,3.2,57.0,2.4,56.7,2.8,57.2,3.3,,,,,,,,,,,,,,,,,,,,,,,,,133967,4073,69751,2771,64216,2743,3.1,0.8,5.0,1.5,1.1,0.6,1.9,0.7,3.1,1.3,0.6,0.4,3.4,0.9,4.9,1.4,1.7,0.9,6.3,0.9,9.4,1.7,2.9,0.9,9.6,1.7,10.4,2.0,8.7,2.4,16.7,1.8,15.5,2.2,18.0,2.6,15.1,2.0,12.9,2.6,17.5,2.6,16.2,1.6,14.6,2.3,18.0,2.1,4.4,0.8,3.6,1.0,5.4,1.2,23.3,1.9,20.7,2.6,26.2,2.7,9.5,1.5,10.0,1.8,9.0,2.1,13.3,1.7,11.8,2.0,14.8,2.4,18.7,1.7,18.7,2.2,18.7,2.6,19.1,2.1,17.3,2.8,21.1,2.7,6.7,1.1,5.7,1.4,7.7,1.5,15.9,1.9,18.1,2.5,13.4,2.3,5.3,0.9,4.8,1.2,5.9,1.3,6.7,1.1,7.9,1.5,5.5,1.6,4.9,0.9,5.7,1.4,4.0,1.2,23.9,0.8,25.2,1.3,22.4,1.1,142469,4231,74579,2748,67890,2817,1.8,0.6,1.9,0.7,1.7,0.7,21.8,2.2,18.2,2.4,25.8,3.0,45.7,3.3,47.7,3.6,43.5,4.0,30.6,3.4,32.2,3.6,29.0,3.8,17.8,,,,,,19.7,,,,,,21.7,,,,,,31.8,,,,,,25.2,,,,,,1.6,,,,,
0500000US12103,12103,"Pinellas County, Florida",420895,5685,214087,4523,206808,3879,88.3,0.9,87.6,1.1,89.1,1.1,81.9,1.1,81.8,1.4,82.0,1.3,6.5,0.7,5.8,0.8,7.1,0.9,5.1,0.6,4.9,0.7,5.3,0.7,0.8,0.3,0.6,0.3,0.9,0.3,0.6,0.2,0.3,0.3,0.9,0.4,1.04,0.01,1.04,0.01,1.05,0.01,1.9,0.4,2.0,0.5,1.8,0.6,1.8,0.3,1.9,0.4,1.6,0.4,0.9,0.4,1.4,0.5,0.4,0.3,2.0,0.4,2.3,0.6,1.6,0.5,5.1,0.6,4.7,0.7,5.5,0.9,99.1,0.2,98.7,0.4,99.5,0.2,86.6,1.0,84.5,1.5,88.8,1.3,12.5,1.0,14.2,1.5,10.7,1.2,0.9,0.2,1.3,0.4,0.5,0.2,89.1,0.9,89.2,1.1,89.0,1.1,30.8,1.0,29.2,1.4,32.4,1.6,58.4,1.2,60.1,1.8,56.6,1.6,10.9,0.9,10.8,1.1,11.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,399363,5750,203945,4403,195418,4025,2.7,0.4,3.5,0.6,2.0,0.5,2.0,0.4,2.7,0.6,1.4,0.4,2.6,0.5,3.4,0.8,1.7,0.4,7.6,0.8,9.1,1.1,6.0,0.9,9.1,0.7,9.2,1.0,9.1,1.0,16.2,1.0,16.6,1.5,15.7,1.3,14.3,1.0,13.6,1.3,15.1,1.2,13.7,1.0,12.7,1.2,14.7,1.5,7.4,0.7,7.2,0.8,7.6,1.2,24.3,1.3,21.9,1.6,26.8,1.7,11.8,0.8,10.9,1.0,12.8,1.3,13.7,1.1,13.6,1.5,13.7,1.3,16.2,1.1,16.3,1.4,16.1,1.7,16.9,1.1,16.7,1.4,17.2,1.5,7.8,0.7,7.5,1.0,8.2,1.1,13.7,1.0,14.2,1.4,13.2,1.3,7.0,0.7,6.8,0.9,7.1,0.9,7.3,0.7,6.7,1.0,7.9,1.1,5.6,0.7,7.3,1.1,3.9,0.7,24.3,0.5,25.4,0.7,23.1,0.6,418525,5802,212953,4490,205572,3909,3.4,0.6,3.4,0.7,3.5,0.8,28.1,1.3,24.9,1.7,31.4,1.6,47.0,1.6,49.2,2.1,44.8,1.7,21.4,1.3,22.6,1.6,20.3,1.6,11.7,,,,,,16.2,,,,,,17.6,,,,,,28.5,,,,,,20.6,,,,,,1.5,,,,,
0500000US12115,12115,"Sarasota County, Florida",158614,4589,80686,2730,77928,3252,89.9,1.4,88.3,2.1,91.5,1.4,83.4,1.9,81.8,2.7,85.1,2.2,6.4,1.2,6.5,1.5,6.4,1.6,5.6,1.0,5.8,1.4,5.4,1.5,0.6,0.3,0.3,0.3,0.8,0.5,0.3,0.3,0.4,0.4,0.2,0.2,1.04,0.01,1.04,0.01,1.04,0.01,0.5,0.2,0.4,0.3,0.6,0.4,1.0,0.5,1.1,0.8,1.0,0.4,2.0,0.8,3.2,1.5,0.7,0.5,0.9,0.3,1.2,0.4,0.5,0.4,5.7,0.9,5.8,1.1,5.6,1.2,98.3,0.5,97.7,0.8,99.0,0.5,85.7,1.6,82.2,2.4,89.3,1.9,12.6,1.5,15.5,2.3,9.7,1.8,1.7,0.5,2.3,0.8,1.0,0.5,83.4,2.2,82.8,2.4,83.9,2.4,23.9,2.1,22.7,2.8,25.0,2.7,59.5,2.8,60.1,3.5,58.9,3.3,16.6,2.2,17.2,2.4,16.1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,149538,4648,75997,2829,73541,3249,2.0,0.6,2.3,0.9,1.7,0.8,1.7,0.6,2.0,0.7,1.3,1.0,3.3,0.9,4.3,1.5,2.3,0.8,7.7,1.4,8.2,1.8,7.0,2.3,9.4,1.4,10.4,2.0,8.5,1.8,12.6,1.8,14.8,2.5,10.4,2.0,13.6,1.7,10.8,2.2,16.5,2.8,17.0,2.0,15.5,2.5,18.5,2.9,6.9,0.9,5.9,1.3,8.0,1.2,25.7,2.1,25.7,3.2,25.8,2.7,8.1,1.2,7.6,1.5,8.6,1.4,13.9,2.0,14.0,2.4,13.8,2.4,16.8,2.2,12.1,2.2,21.6,3.2,27.6,2.8,28.0,3.6,27.2,3.4,5.3,1.1,5.4,1.6,5.2,1.4,17.1,2.3,20.4,3.3,13.8,2.3,3.5,0.9,2.8,1.1,4.3,1.5,4.8,1.0,5.5,1.5,4.0,1.2,2.9,0.7,4.2,1.2,1.5,0.7,22.3,0.7,24.0,1.1,20.7,0.7,158314,4572,80470,2724,77844,3269,1.7,0.8,1.8,1.0,1.5,0.8,24.8,2.4,22.3,3.0,27.3,3.0,50.4,2.9,51.9,3.5,48.8,3.4,23.2,2.5,24.0,3.0,22.3,3.0,9.1,,,,,,11.0,,,,,,11.7,,,,,,32.0,,,,,,16.0,,,,,,1.6,,,,,
